candidate_name,candidate_id,office,district,party,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,disbursement_description,disbursement_purpose_category,disbursement_date,disbursement_amount,disbursement_type_description,memo_text,line_number_label
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MARINE TRADE CENTER,PORTLAND,ME,041014633,RENT,ADMINISTRATIVE,2023-09-08,650.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KALIK & ASSOCIATES,BETHESDA,MD,208172454,FUNDRAISING CONSULTING,OTHER,2023-09-08,3000.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-09-08,16.13,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-09-08,3.7,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-09-08,3.26,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,GWI,BIDDEFORD,ME,040059457,TELECOMMUNICATION SERVICES,OTHER,2023-09-05,109.47,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,LINCOLN COUNTY DEMOCRATS,WALDOBORO,ME,045720336,NON-FEDERAL CONTRIBUTION,OTHER,2023-08-30,250.0,,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MAINE PEOPLE'S ALLIANCE,PORTLAND,ME,041013315,TABLE SPONSORSHIP AT EVENT,OTHER,2023-08-30,250.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,"GODADDY.COM, INC.",GILBERT,AZ,852333407,WEBSITE HOSTING,OTHER,2023-08-28,263.28,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,SAMMY'S DELUXE,ROCKLAND,ME,048413343,FOOD & BEVERAGE,OTHER,2023-08-25,560.32,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,INTUIT QUICKBOOKS,MOUNTAIN VIEW,CA,940431126,SOFTWARE SERVICES,OTHER,2023-08-23,90.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,SAMMY'S DELUXE,ROCKLAND,ME,048413343,FOOD & BEVERAGE,OTHER,2023-08-22,390.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-08-18,278.69,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,"SAZERAC COMPANY, INC., PAC",WASHINGTON,DC,200025809,EVENT RENTAL SPACE IN-KIND,ADMINISTRATIVE,2023-08-17,282.22,IN-KIND CONTRIBUTION MADE TO REGISTERED FILER,* IN-KIND RECEIVED,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KATZ COMPLIANCE LLC,WASHINGTON,DC,200330079,COMPLIANCE SERVICES,OTHER,2023-08-14,727.2,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,CANOPY BY HILTON PORTLAND WATERFRONT,PORTLAND,ME,041014505,LODGING,TRAVEL,2023-08-14,238.4,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,SOUTHERN MAINE LABOR COUNCIL,WINDHAM,ME,040621933,CONTRIBUTION,OTHER,2023-08-11,1000.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KATZ COMPLIANCE LLC,WASHINGTON,DC,200330079,COMPLIANCE SERVICES,OTHER,2023-08-10,1108.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-08-09,101.24,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,UNITED STATES POSTAL SERVICE,PORTLAND,ME,041013359,POSTAGE,ADMINISTRATIVE,2023-08-07,17.1,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,THREE OF STRONG SPIRITS,PORTLAND,ME,041012515,FOOD & BEVERAGE,OTHER,2023-08-07,386.56,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,"NOBLE, MARK",SOUTHPORT,CT,068901004,INTERNET CONSULTING,OTHER,2023-08-07,1500.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,NGP VAN INC,WASHINGTON,DC,200052134,SOFTWARE SERVICES,OTHER,2023-08-07,4350.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KALIK & ASSOCIATES,BETHESDA,MD,208172454,FUNDRAISING CONSULTING,OTHER,2023-08-07,3000.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,GWI,BIDDEFORD,ME,040059457,TELECOMMUNICATIONS SERVICES,OTHER,2023-08-04,109.47,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MAINE BEER COMPANY,FREEPORT,ME,04032,CATERING,FUNDRAISING,2023-08-02,949.8,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-08-02,43.4,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,LUKE'S LOBSTER,WASHINGTON,DC,200042203,CATERING,FUNDRAISING,2023-08-01,1130.24,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DOORDASH,SAN FRANCISCO,CA,941053607,FOOD AND BEVERAGE,OTHER,2023-07-28,298.79,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-07-26,3.24,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-07-26,50.59,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,INTUIT QUICKBOOKS,MOUNTAIN VIEW,CA,940431126,SOFTWARE SERVICES,OTHER,2023-07-24,85.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,BALDUCCI'S,PARSIPPANY,NJ,070542705,FOOD & BEVERAGE,OTHER,2023-07-18,340.7,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,TRAVEL EXPENSES,MATERIALS,2023-07-17,27.84,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,WASHINGTON,DC,200055627,FACILITY RENTAL,CONTRIBUTIONS,2023-07-10,250.0,CONTRIBUTION MADE TO NON-AFFILIATED,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-07-10,12.68,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KATZ COMPLIANCE LLC,WASHINGTON,DC,200330079,COMPLIANCE SERVICES,OTHER,2023-07-06,293.6,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,"NOBLE, MARK",SOUTHPORT,CT,068901004,INTERNET CONSULTING SERVICES,OTHER,2023-07-05,1500.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MARINE TRADE CENTER,PORTLAND,ME,041014633,RENT,ADMINISTRATIVE,2023-07-05,650.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KALIK & ASSOCIATES,BETHESDA,MD,208172454,FUNDRAISING CONSULTING,OTHER,2023-07-05,3000.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,GWI,BIDDEFORD,ME,040059457,TELECOMMUNICATION SERVICES,OTHER,2023-07-05,109.47,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ELIAS LAW GROUP,WASHINGTON,DC,200015823,LEGAL SERVICES,OTHER,2023-07-05,1343.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DEMOCRACY ENGINE,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEES,OTHER,2023-06-30,132.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DEMOCRACY ENGINE,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEES,OTHER,2023-06-30,132.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-06-30,4.42,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-06-30,217.52,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,VAL HOYLE FOR CONGRESS,SPRINGFIELD,OR,974770116,CONTRIBUTION,CONTRIBUTIONS,2023-06-29,1000.0,CONTRIBUTION MADE TO NON-AFFILIATED,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,SUSAN WILD FOR CONGRESS,ALLENTOWN,PA,181042318,CONTRIBUTION,CONTRIBUTIONS,2023-06-29,1000.0,CONTRIBUTION MADE TO NON-AFFILIATED,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,SCHOLTEN FOR CONGRESS,GRAND RAPIDS,MI,495166233,CONTRIBUTION,CONTRIBUTIONS,2023-06-29,1000.0,CONTRIBUTION MADE TO NON-AFFILIATED,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,JULIA BROWNLEY FOR CONGRESS,THOUSAND OAKS,CA,913582018,CONTRIBUTION,CONTRIBUTIONS,2023-06-29,1000.0,CONTRIBUTION MADE TO NON-AFFILIATED,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DR KIM SCHRIER FOR CONGRESS,ISSAQUAH,WA,980270125,CONTRIBUTION,CONTRIBUTIONS,2023-06-29,1000.0,CONTRIBUTION MADE TO NON-AFFILIATED,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DCCC,WASHINGTON,DC,200034024,UNLIMITED TRANSFER TO NAT'L PARTY COMMITTEE,TRANSFERS,2023-06-29,30000.0,TRANSFER OUT AFFILIATED,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DEMOCRACY ENGINE,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEES,OTHER,2023-06-29,92.81,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DEMOCRACY ENGINE,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEES,OTHER,2023-06-29,89.48,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-06-28,9.96,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-06-28,2.78,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,INTUIT QUICKBOOKS,MOUNTAIN VIEW,CA,940431126,SOFTWARE SERVICES,OTHER,2023-06-23,85.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,"DROBNYK, GAIL C",KITTERY,ME,039041673,REFUND,REFUNDS,2023-06-13,300.0,CONTRIBUTION REFUND TO INDIVIDUAL,,Refunds of Contributions to Individuals/Persons Other Than Political Committees
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,LUKE'S LOBSTER,WASHINGTON,DC,200042203,CATERING,FUNDRAISING,2023-06-13,881.63,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,"LAWRENCE, SARAH",PORTLAND,ME,041034626,FUNDRAISING CONSULTING,OTHER,2023-06-13,636.82,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-06-13,253.57,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,NATIONALS PARK,WASHINGTON,DC,200033599,TICKETS TO EVENT,OTHER,2023-06-09,218.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,CUSTOM INK,WASHINGTON,DC,200361704,PRINTING,ADVERTISING,2023-06-06,558.83,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MARINE TRADE CENTER,PORTLAND,ME,041014633,RENT,ADMINISTRATIVE,2023-06-05,650.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KALIK & ASSOCIATES,BETHESDA,MD,208172454,FUNDRAISING CONSULTING SERVICES,OTHER,2023-06-05,3000.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,GWI,BIDDEFORD,ME,040059452,TELECOMMUNICATIONS SERVICES,OTHER,2023-06-05,109.47,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-06-05,2.69,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DOORDASH,SAN FRANCISCO,CA,941053607,FOOD & BEVERAGE,OTHER,2023-05-31,147.8,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-05-28,3.02,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,INTUIT QUICKBOOKS,MOUNTAIN VIEW,CA,940431126,SOFTWARE SERVICES,OTHER,2023-05-23,85.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-05-22,3.26,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,NGP VAN INC,WASHINGTON,DC,200052134,SOFTWARE SERVICES,OTHER,2023-05-19,4350.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-05-18,24.35,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,TRAVEL,OTHER,2023-05-17,38.27,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,TRAVEL,OTHER,2023-05-17,382.79,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,INDY'S SANDWICH,SOUTH PORTLAND,ME,041065402,FOOD & BEVERAGE,OTHER,2023-05-10,105.2,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DCCC,WASHINGTON,DC,200034024,UNLIMITED TRANSFER TO NAT'L PARTY COMMITTEE,TRANSFERS,2023-05-09,5000.0,TRANSFER OUT AFFILIATED,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-05-09,74.56,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KATZ COMPLIANCE LLC,WASHINGTON,DC,200330079,COMPLIANCE SERVICES,OTHER,2023-05-05,306.4,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,GWI,BIDDEFORD,ME,040059452,TELECOMMUNICATIONS SERVICES,OTHER,2023-05-04,109.47,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MARINE TRADE CENTER,PORTLAND,ME,041014633,RENT,ADMINISTRATIVE,2023-05-03,650.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KALIK & ASSOCIATES,BETHESDA,MD,208172454,FUNDRAISING CONSULTING SERVICES,OTHER,2023-05-03,3000.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ELIAS LAW GROUP,WASHINGTON,DC,200015823,LEGAL SERVICES,OTHER,2023-05-03,212.5,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-05-03,6.21,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DOORDASH,SAN FRANCISCO,CA,941053607,FOOD & BEVERAGE,OTHER,2023-04-28,212.52,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,YORK-OGUNQUIT DEMOCRATIC COMMITTEE,YORK,ME,039096802,NON-FEDERAL CONTRIBUTION,OTHER,2023-04-24,250.0,,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,INTUIT QUICKBOOKS,MOUNTAIN VIEW,CA,940431126,SOFTWARE SERVICES,OTHER,2023-04-24,85.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,D STREET EVENTS LLC,WASHINGTON,DC,200034067,ROOM RENTAL FOR EVENT,ADMINISTRATIVE,2023-04-24,300.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-04-24,7.66,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,UNITED AIRLINES,CHICAGO,IL,606660100,TRAVEL,OTHER,2023-04-20,183.9,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,AKM CONSULTING,WASHINGTON,DC,200011007,FUNDRAISING CONSULTING SERVICES,OTHER,2023-04-10,6000.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-04-10,13.61,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DEMOCRACY ENGINE,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEES,OTHER,2023-04-06,1.08,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,"NOBLE, MARK",SOUTHPORT,CT,068901004,INTERNET CONSULTING SERVICES,OTHER,2023-04-05,3000.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MARINE TRADE CENTER,PORTLAND,ME,041014633,RENT,ADMINISTRATIVE,2023-04-05,650.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KATZ COMPLIANCE LLC,WASHINGTON,DC,200330079,COMPLIANCE SERVICES,OTHER,2023-04-05,160.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,GWI,BIDDEFORD,ME,040059452,TELECOMMUNICATIONS SERVICES,OTHER,2023-04-04,109.47,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-03-31,296.01,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-03-31,41.61,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),WASHINGTON,DC,200361806,REFUND,REFUNDS,2023-03-30,2500.0,CONTRIBUTION REFUND TO CANDIDATE/COMMITTEE,,Refunds of Contributions to Other Political Committees
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ELIAS LAW GROUP,WASHINGTON,DC,200015823,LEGAL SERVICES,OTHER,2023-03-29,113.75,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MAILINGS UNLIMITED,PORTLAND,ME,041031431,DIRECT MAIL,FUNDRAISING,2023-03-27,1069.85,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DOORDASH,SAN FRANCISCO,CA,941053607,FOOD & BEVERAGE,OTHER,2023-03-27,229.69,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,022382110,CREDIT CARD PROCESSING FEES,OTHER,2023-03-27,180.87,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,CORNER BAKERY,WASHINGTON,DC,200013706,FOOD & BEVERAGE,OTHER,2023-03-24,377.63,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,OCCASIONS CAFE,WASHINGTON,DC,200172063,CATERING,FUNDRAISING,2023-03-23,488.42,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,INTUIT QUICKBOOKS,MOUNTAIN VIEW,CA,940431126,SOFTWARE SERVICES,OTHER,2023-03-23,85.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,KATZ COMPLIANCE LLC,WASHINGTON,DC,200330079,COMPLIANCE SERVICES,OTHER,2023-03-08,186.4,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,DALE RAND PRINTING,PORTLAND,ME,041012654,PRINTING,ADVERTISING,2023-03-07,1790.34,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,AKM CONSULTING,WASHINGTON,DC,200011007,FUNDRAISING CONSULTING SERVICES,OTHER,2023-03-07,3000.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,HYATT REGENCY BALTIMORE,BALTIMORE,MD,212021012,LODGING,TRAVEL,2023-03-06,1900.0,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,GWI,BIDDEFORD,ME,040059452,TELECOMMUNICATIONS SERVICES,OTHER,2023-03-06,109.47,,,Operating Expenditures
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MAINE DEMOCRATIC STATE COMMITTEE,AUGUSTA,ME,043325258,UNLIMITED TRANSFER TO STATE PARTY COMMITTEE,TRANSFERS,2023-03-02,5000.0,TRANSFER OUT AFFILIATED,,Other Disbursements
"PINGREE, CHELLIE M",H8ME01120,House,01,DEMOCRATIC PARTY,C00433391,MARINE TRADE CENTER,PORTLAND,ME,041014633,RENT,ADMINISTRATIVE,2023-03-02,650.0,,,Operating Expenditures
